Day,Market Participant,Tape A Shares,Tape B Shares,Tape C Shares,Total Shares,Tape A Notional,Tape B Notional,Tape C Notional,Total Notional,Tape A Trade Count,Tape B Trade Count,Tape C Trade Count,Total Trade Count
2022-06-17,Investors Exchange (V),217245131,45974033,159386459,422605623,10560026190.036199,3158495255.775200,8372372977.255599,22090894423.066998,2681036,305382,2055251,5041669
2022-06-17,NASDAQ PSX (X),41902649,40982276,35462926,118347851,1155523864.920700,2033497455.054899,1485601441.300500,4674622761.276099,378973,194097,333757,906827
2022-06-17,BYX Equities (Y),99594312,48582773,63160525,211337610,2318858878.502100,2857974143.627201,2128972095.232800,7305805117.362101,994378,299426,710157,2003961
2022-06-17,BZX Equities (Z),343592344,204870074,264730703,813193121,11782726962.973298,14471314676.921001,12489633504.649799,38743675144.544098,4173261,1470577,3146127,8789965
2022-06-16,NYSE American (A),22020860,39573611,17193671,78788142,674635047.069500,1058036930.719700,745281798.581600,2477953776.370800,226604,141548,169378,537530
2022-06-16,NASDAQ BX (B),30291343,23474297,30493652,84259292,1228547622.808000,1610563621.082000,1564279416.457100,4403390660.347100,695446,171243,572120,1438809
2022-06-16,NYSE National (C),54341935,43456932,39793315,137592182,1191736966.915100,1823962033.373400,1164183377.807200,4179882378.095700,602817,241505,443782,1288104
2022-06-16,FINRA / Nasdaq TRF Chicago (DB),9765903,3615550,13320732,26702185,317755970.504600,180020248.602100,814758572.349300,1312534791.456000,41876,15450,65133,122459
2022-06-16,FINRA / NYSE TRF (DN),277862489,152683434,492691029,923236952,8512728667.176505,6348194886.980101,15679673082.781898,30540596636.938504,1512075,414776,1738287,3665138
2022-06-16,FINRA / Nasdaq TRF Carteret (DQ),1636579199,1017894138,2033705128,4688178465,62454603701.289607,61907662983.460070,80301587987.316476,204663854672.066153,8703100,3157158,8211767,20072025
2022-06-16,MIAX Pearl (H),49252417,43189517,39531811,131973745,1103137955.973300,2184746191.135600,1517646702.503500,4805530849.612400,445858,191803,381194,1018855
2022-06-16,EDGA Equities (J),88475127,58344912,73283846,220103885,2928922775.090800,2862032297.931099,2967470787.002899,8758425860.024798,1249386,399965,988089,2637440
2022-06-16,EDGX Equities (K),298004063,141891777,324337623,764233463,9610653726.172700,8252687442.586597,13085042089.925704,30948383258.685001,2825603,843499,2531362,6200464
2022-06-16,LTSE (L),26418,65699,45904,138021,1538809.180000,11673422.490000,1380141.539100,14592373.209100,320,394,505,1219
2022-06-16,NYSE Chicago (M),29713985,17265218,18236273,65215476,1392543802.192800,2138752241.744700,3397449939.716498,6928745983.653998,70500,5367,50606,126473
2022-06-16,NYSE (N),1367295567,64091203,106476091,1537862861,58305232750.788485,4370634539.310699,4344980021.633601,67020847311.732785,5952363,317256,871439,7141058
2022-06-16,NYSE Arca (P),284343497,500692847,444883390,1229919734,10132492095.735498,31393902746.431422,19734084276.636998,61260479118.803918,3048589,2244868,4113654,9407111
2022-06-16,NASDAQ (Q),661094294,312741382,1380467544,2354303220,27983763053.427294,21869586605.989704,70737150629.370806,120590500288.787804,9063933,2210245,11467733,22741911
2022-06-16,Members Exchange (U),220188001,127854770,186983478,535026249,5543388107.716700,6925674743.432398,6333379633.724898,18802442484.873996,1896449,708063,1616327,4220839
2022-06-16,Investors Exchange (V),208716537,48435843,157639208,414791588,10116051192.056601,3464573955.955799,8180674355.135401,21761299503.147801,2590229,312519,2024145,4926893
2022-06-16,NASDAQ PSX (X),36394061,40671924,31311306,108377291,1063115778.235300,2160838711.088000,1435794871.305700,4659749360.629000,360811,198552,339621,898984
2022-06-16,BYX Equities (Y),77071422,56082687,57934640,191088749,1908814921.179900,3423084091.828299,1947214736.367100,7279113749.375299,872062,318131,662491,1852684
2022-06-16,BZX Equities (Z),293499228,217770151,248302752,759572131,10135948726.350202,15312676030.527803,12364338321.669300,37812963078.547305,3546287,1432723,2891295,7870305
2022-06-15,NYSE American (A),21292355,38246229,16269513,75808097,579108879.115800,1061550085.310100,659867733.359100,2300526697.785000,209055,140664,163758,513477
2022-06-15,NASDAQ BX (B),26019202,21448999,28147853,75616054,1101008808.296400,1451116371.709200,1578111375.499501,4130236555.505101,627046,169252,554620,1350918
2022-06-15,NYSE National (C),49541458,35078313,34965929,119585700,1096554239.624500,1554935085.626800,1045642640.549100,3697131965.800400,518708,222646,397589,1138943
2022-06-15,FINRA / Nasdaq TRF Chicago (DB),7443266,2925480,11782720,22151466,257741290.869000,160235849.389600,800488842.107900,1218465982.366500,35782,12404,58724,106910
2022-06-15,FINRA / NYSE TRF (DN),268871095,151436793,446165249,866473137,8138691648.542202,5863950752.282902,17365994476.284202,31368636877.109306,1303109,334085,1521214,3158408
2022-06-15,FINRA / Nasdaq TRF Carteret (DQ),1552703597,866940307,1840966679,4260610583,57005119807.113508,50947265975.621237,79207956148.993802,187160341931.728547,7695020,2487850,7394118,17576988
2022-06-15,MIAX Pearl (H),46928849,40046369,39152788,126128006,987427863.230300,2036615610.147000,1574512043.399900,4598555516.777200,427298,189788,376886,993972
2022-06-15,EDGA Equities (J),88833521,55626006,66023182,210482709,2875368893.688400,2866475341.282600,2737927208.775900,8479771443.746900,1200460,436924,919745,2557129
2022-06-15,EDGX Equities (K),300936895,150761441,303387164,755085500,9287250286.861998,8711580420.084504,13398379366.690699,31397210073.637201,2656628,868223,2375238,5900089
2022-06-15,LTSE (L),315779,241,45274,361294,7370123.350000,12317.640000,782152.387800,8164593.377800,466,4,472,942
2022-06-15,NYSE Chicago (M),13377869,13984108,18314280,45676257,1017721147.394000,1588721300.296000,2875658959.516299,5482101407.206299,110420,6157,94953,211530
2022-06-15,NYSE (N),1352213160,67376208,106218130,1525807498,56637194059.208505,4182922514.401199,4207741965.634400,65027858539.244104,5927935,331499,862166,7121600
2022-06-15,NYSE Arca (P),297560160,502976430,418759685,1219296275,9558428232.975700,30768500311.890508,19661255660.087996,59988184204.954204,2937038,2197480,4023959,9158477
2022-06-15,NASDAQ (Q),675429910,344568381,1368385096,2388383387,26978950276.180099,24396947841.008100,69549677025.454589,120925575142.642788,9029772,2608122,11337299,22975193
2022-06-15,Members Exchange (U),232418335,138367699,191815678,562601712,5411510781.406799,7151687533.723800,6061821726.601999,18625020041.732598,1897265,764785,1614611,4276661
2022-06-15,Investors Exchange (V),185925986,48322669,143659409,377908064,9276986186.188100,3733434615.971901,8187065567.095699,21197486369.255700,2420807,294884,1894611,4610302
2022-06-15,NASDAQ PSX (X),38519558,48707985,36604437,123831980,1054887286.153400,2650119939.346699,1742418137.595700,5447425363.095799,350267,251229,347540,949036
2022-06-15,BYX Equities (Y),76461018,48856731,52020814,177338563,1765305627.135800,3037487484.115300,1945942389.338200,6748735500.589300,787767,301704,632800,1722271
2022-06-15,BZX Equities (Z),295697590,246891593,245818445,788407628,9560155291.406401,18090655088.799500,13001674846.052496,40652485226.258397,3520853,1784865,2950976,8256694
2022-06-14,NYSE American (A),17873532,27437073,13156994,58467599,553740688.045900,838026581.983600,533753684.147600,1925520954.177100,200750,130781,145051,476582
2022-06-14,NASDAQ BX (B),26436750,20692330,26096957,73226037,1123429493.742000,1261171203.824600,1219722342.805100,3604323040.371700,638829,151810,505839,1296478
2022-06-14,NYSE National (C),46165407,33077590,31760479,111003476,1081137025.116900,1355466680.011000,902799837.216500,3339403542.344400,534337,188982,373137,1096456
2022-06-14,FINRA / Nasdaq TRF Chicago (DB),7978465,3532046,11314689,22825200,275838426.862400,192966436.195100,714286414.101100,1183091277.158600,38536,13715,53401,105652
2022-06-14,FINRA / NYSE TRF (DN),278332914,156147704,445467216,879947834,8472777633.246598,6109701219.640601,15142326095.713601,29724804948.600800,1413751,380068,1496044,3289863
2022-06-14,FINRA / Nasdaq TRF Carteret (DQ),1611906518,1019314575,1799060628,4430281721,61251479320.519331,57006725101.111855,75083461501.335635,193341665922.966821,8219278,2937502,7290344,18447124
2022-06-14,MIAX Pearl (H),37495643,35000121,34053701,106549465,936606771.275500,1708126688.496600,1435501618.578700,4080235078.350800,375812,161332,342208,879352
2022-06-14,EDGA Equities (J),81132603,46656375,64391426,192180404,2670952234.908900,2412640379.494300,2634169531.968900,7717762146.372100,1140641,338683,897815,2377139
2022-06-14,EDGX Equities (K),279664173,132754595,274867729,687286497,8897775903.104305,7362744225.974603,10673140888.766601,26933661017.845509,2576824,788947,2169029,5534800
2022-06-14,LTSE (L),87331,1758,48426,137515,3427894.800000,405438.670000,1918350.547900,5751684.017900,493,20,624,1137
2022-06-14,NYSE Chicago (M),24760512,22792459,11354683,58907654,949898269.424200,4536108064.860099,1440305473.133200,6926311807.417499,62267,6427,44572,113266
2022-06-14,NYSE (N),1118625190,57904548,87181413,1263711151,49608529046.774513,3823100911.129699,3491554684.827401,56923184642.731613,5482056,295869,749342,6527267
2022-06-14,NYSE Arca (P),270146431,445828264,372774069,1088748764,9223066729.470103,26813249370.741314,16327154885.820791,52363470986.032208,2778878,2004630,3644983,8428491
2022-06-14,NASDAQ (Q),591735167,273258900,1065082570,1930076637,24930917057.554611,19305087829.976509,55850567168.979484,100086572056.510604,8235114,2115074,10129996,20480184
2022-06-14,Members Exchange (U),210245591,108129228,159191164,477565983,5174459194.659500,5654294992.257800,5459832060.640599,16288586247.557899,1735871,635860,1389692,3761423
2022-06-14,Investors Exchange (V),175828406,45822804,131749061,353400271,9078046843.610598,3144604228.738500,7333076787.986900,19555727860.335998,2241957,280344,1715280,4237581
2022-06-14,NASDAQ PSX (X),26350174,36210701,24127946,86688821,738325811.787100,1852091548.631300,1199589153.491500,3790006513.909900,250475,184754,259367,694596
2022-06-14,BYX Equities (Y),75450579,47783203,52892181,176125963,1804204015.406300,2804382949.654400,1784851393.484599,6393438358.545299,813622,281572,618321,1713515
2022-06-14,BZX Equities (Z),273678969,202915252,215324388,691918609,9217595755.360100,15149380535.959800,10211139422.195202,34578115713.515102,3346222,1403708,2647258,7397188
2022-06-13,NYSE American (A),22217217,37531044,18281500,78029761,767205480.912700,1435145961.833999,843110837.989300,3045462280.735999,226437,166426,179203,572066
2022-06-13,NASDAQ BX (B),29037932,29577797,32675332,91291061,1193345810.085300,1933837325.890600,1765438780.078600,4892621916.054500,636739,220011,592492,1449242
2022-06-13,NYSE National (C),52997301,44130576,37573381,134701258,1239188152.911200,1818253002.057900,1190852400.604000,4248293555.573100,576177,248215,444910,1269302
2022-06-13,FINRA / Nasdaq TRF Chicago (DB),10104103,3998339,15302694,29405136,344823247.902800,254770255.363800,837836701.436400,1437430204.703000,47711,17501,76786,141998
2022-06-13,FINRA / NYSE TRF (DN),277551352,178452641,505650454,961654447,8890431062.053402,7432147217.219604,17388905540.244689,33711483819.517695,1641955,496546,1991731,4130232
2022-06-13,FINRA / Nasdaq TRF Carteret (DQ),1665514382,1421130536,2167383858,5254028776,64921616317.484687,92562129370.349864,94579389156.016947,252063134843.851498,9075635,3931164,9399821,22406620
2022-06-13,MIAX Pearl (H),53237893,44612291,39960742,137810926,1226113076.526800,2268700348.754300,1523368711.619500,5018182136.900600,469983,203346,399314,1072643
2022-06-13,EDGA Equities (J),91326101,61881009,74532152,227739262,3121691316.615800,3119664466.342502,3257856044.384201,9499211827.342503,1236081,414220,1014999,2665300
2022-06-13,EDGX Equities (K),313441216,166932489,348245848,828619553,9971979514.571401,9513021650.125401,14018623879.840301,33503625044.537103,2955637,989849,2748850,6694336
2022-06-13,LTSE (L),44778,22001,104680,171459,2875343.970000,2238309.550000,16157065.299700,21270718.819700,522,13,1242,1777
2022-06-13,NYSE Chicago (M),12924394,16461239,15623331,45008964,880242860.626600,2384794851.307500,2018425817.180701,5283463529.114801,82146,7698,59072,148916
2022-06-13,NYSE (N),1224788147,79474503,104514919,1408777569,55467180436.871516,5087412952.970999,4448971350.780000,65003564740.622515,6062688,375347,854176,7292211
2022-06-13,NYSE Arca (P),301209245,588415138,482253732,1371878115,10526393090.931201,36481054586.999221,22497077661.748896,69504525339.679318,3122381,2613887,4618814,10355082
2022-06-13,NASDAQ (Q),693657093,374752112,1366566584,2434975789,29034804476.958498,27210039334.218198,76343558923.737037,132588402734.913733,9220417,2715616,12293922,24229955
2022-06-13,Members Exchange (U),236645352,149759292,202121736,588526380,5821315872.573400,8644397319.264602,6947084072.527499,21412797264.365501,1894227,857342,1705582,4457151
2022-06-13,Investors Exchange (V),198662556,64562262,162180492,425405310,10395609856.137300,4849394518.020600,9502675638.297799,24747680012.455699,2483798,408605,2052750,4945153
2022-06-13,NASDAQ PSX (X),39467398,54042152,36204341,129713891,1050773739.598200,2793752477.951600,2071820937.576600,5916347155.126400,343349,269657,371744,984750
2022-06-13,BYX Equities (Y),89135427,67756683,62453936,219346046,2060911827.961700,3811791088.554199,2350568342.850400,8223271259.366299,862281,377410,696420,1936111
2022-06-13,BZX Equities (Z),324935606,263590040,265691316,854216962,10383678909.356598,18432818029.665602,13214123989.793501,42030620928.815701,3725857,1707380,3128905,8562142
2022-06-10,NYSE American (A),19505673,30063719,14443057,64012449,627470788.102400,1031891132.021800,686425309.319500,2345787229.443700,205139,130467,152146,487752
2022-06-10,NASDAQ BX (B),23530024,21917565,25859222,71306811,1038843471.628900,1527872876.678200,1578697470.630199,4145413818.937299,592931,157689,531702,1282322
2022-06-10,NYSE National (C),44241392,31341585,29586903,105169880,970096409.210000,1299824728.540000,954101909.879800,3224023047.629800,494388,179899,365232,1039519
2022-06-10,FINRA / Nasdaq TRF Chicago (DB),9105847,3256697,11935454,24297998,292151392.048000,182206024.233700,865930253.146000,1340287669.427700,37764,14969,63970,116703
2022-06-10,FINRA / NYSE TRF (DN),248890309,139807014,471758222,860455545,7869253942.992406,5745874284.341997,16403040822.610598,30018169049.945001,1366697,385030,1746571,3498298
2022-06-10,FINRA / Nasdaq TRF Carteret (DQ),1458096561,963744430,1906577527,4328418518,55894384233.620828,62626776932.699197,80151868539.006346,198673029705.326371,7511505,3076812,7923352,18511669
2022-06-10,MIAX Pearl (H),55969440,34004489,34682074,124656003,1074505417.479100,1926627658.364100,1466744789.681400,4467877865.524600,400951,162533,356583,920067
2022-06-10,EDGA Equities (J),74883515,44375852,58659699,177919066,2607782305.466800,2281526051.971700,2591589713.389700,7480898070.828200,1059831,300075,841525,2201431
2022-06-10,EDGX Equities (K),267770660,136367600,302433229,706571489,8790842860.373898,8089280584.377604,13062998985.130192,29943122429.881694,2499712,760221,2398598,5658531
2022-06-10,LTSE (L),45099,2636,91933,139668,2924993.480000,299802.510000,4791188.910200,8015984.900200,458,18,665,1141
2022-06-10,NYSE Chicago (M),10345811,12897813,14402055,37645679,797244485.439200,2230043807.757200,2217090737.468800,5244379030.665200,70649,6887,50115,127651
2022-06-10,NYSE (N),1065561839,55384063,85729503,1206675405,48340746482.802801,4062289432.597799,3677924559.814200,56080960475.214800,5241337,270352,730530,6242219
2022-06-10,NYSE Arca (P),266722424,444157255,419248680,1130128359,9398878372.103501,29527682274.690504,20679403430.627208,59605964077.421213,2778964,2015090,4056971,8851025
2022-06-10,NASDAQ (Q),597308880,280938462,1171611507,2049858849,25575103057.223401,21184583073.109900,65874136657.032294,112633822787.365595,8050346,2035332,10751066,20836744
2022-06-10,Members Exchange (U),205035514,108412121,169915314,483362949,4990515594.185899,6045095782.566199,5793588285.213500,16829199661.965598,1628488,620631,1454614,3703733
2022-06-10,Investors Exchange (V),157053045,40137568,124137199,321327812,8302679573.525401,3092462991.760300,7713356885.893799,19108499451.179500,2012680,263577,1630157,3906414
2022-06-10,NASDAQ PSX (X),35501173,41414464,30215231,107130868,809080304.332700,2300079632.690800,1516544453.763500,4625704390.787000,268747,211548,308073,788368
2022-06-10,BYX Equities (Y),78737869,49150719,52628039,180516627,1763772477.416900,3260687317.298100,2066689266.114600,7091149060.829600,749279,290791,609303,1649373
2022-06-10,BZX Equities (Z),271338613,199164512,228106599,698609724,9142948249.427802,15281363058.342091,12720570572.540199,37144881880.310092,3186615,1302693,2730072,7219380
2022-06-09,NYSE American (A),15706368,24295447,12234006,52235821,503666361.495100,710968559.343900,486436959.860700,1701071880.699700,168701,102422,131789,402912
2022-06-09,NASDAQ BX (B),19052289,13374046,23177456,55603791,881700739.990100,940628966.175300,1212032610.976399,3034362317.141799,470276,104361,445974,1020611
